protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,target_domain,target_facet,keyed_direction,response_layer,evidence_role,score_role,intended_response_process,target_relevance_rating_1_4,key_direction_fit_rating_1_4,coverage_contribution_rating,adjacent_separation_rating_1_4,recommendation,final_rationale
m04-core-expert-kit.v0.1,R02,W1,1,NX-137,비슷한 일을 반복해서 처리할 때,그때 필요한 순서로 진행한다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,상황별 절차,,,,,,
m04-core-expert-kit.v0.1,R02,W1,2,NX-149,해야 할 일이 평소보다 조금 늘었을 때,일이 늘어도 걱정이 오래 이어지지는 않는다.,ER,ER-WD,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,짧은 부담 걱정,,,,,,
m04-core-expert-kit.v0.1,R02,W1,3,NX-074,일상에서 색과 빛이 어우러진 장면을 볼 때,그 인상에 눈길이 오래 머문다.,OE,OE-AE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,시각 인상 관여,,,,,,
m04-core-expert-kit.v0.1,R02,W1,4,NX-146,내가 한 일에서 고칠 점을 들었을 때,내용을 듣는 동안 감정의 크기는 크게 달라지지 않는다.,ER,ER-IR,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,피드백 중 낮은 변화,,,,,,
m04-core-expert-kit.v0.1,R02,W1,5,NX-019,함께하는 방식에 작은 조정이 필요할 때,바꾸고 싶은 부분을 먼저 말한다.,SE,SE-AI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,조정 필요 선행 표현,,,,,,
m04-core-expert-kit.v0.1,R02,W1,6,NX-081,사소한 일이 꼬여 감정이 올라온 뒤,다음 일을 할 때는 감정의 크기가 줄어든다.,ER,ER-IR,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,짧은 carryover,,,,,,
m04-core-expert-kit.v0.1,R02,W1,7,NX-097,여럿의 일정을 맞출 때,다른 사람의 가능 시간을 확인한 뒤 내 시간을 말한다.,SE,SE-AI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,타인 정보 후 제시,,,,,,
m04-core-expert-kit.v0.1,R02,W1,8,NX-084,내 제안을 충분히 설명한 뒤 상대가 원하지 않는다고 말했을 때,결정을 바꿀 다른 설득 방법이 떠오른다.,RO,RO-RN,LOW,REPORTED_FIRST_ORIENTATION,PRIVATE_DETAIL_RESEARCH,PROFILE_MODIFIER,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R02,W1,9,NX-040,나중에 다시 쓸 자료를 보관할 때,종류나 쓰임에 따라 찾을 곳을 나눈다.,SM,SM-OS,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,검색 가능한 분류,,,,,,
m04-core-expert-kit.v0.1,R02,W1,10,NX-065,내가 마쳐야 다른 사람이 이어갈 수 있을 때,상대가 기다리기 전에 필요한 부분을 넘긴다.,SM,SM-RL,HIGH,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,사전 전달,,,,,,
m04-core-expert-kit.v0.1,R02,W1,11,NX-045,끝내기까지 작은 마무리만 남았을 때,필요해지는 시점까지 남은 부분을 그대로 둔다.,SM,SM-EP,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,필요 시점 기반 완료,,,,,,
m04-core-expert-kit.v0.1,R02,W1,12,NX-005,누군가 해결책을 묻지 않고 속상한 일을 이야기할 때,이야기의 원인과 결과가 먼저 궁금해진다.,RO,RO-EC,LOW,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R02,W1,13,NX-093,내가 한 것을 다른 사람이 확인할 예정일 때,해야 할 행동을 몇 번이고 다시 망설인다.,ER,ER-WD,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,평가 앞 반복 주저,,,,,,
m04-core-expert-kit.v0.1,R02,W1,14,NX-049,하던 중 예상하지 못한 작은 문제가 생겼을 때,불편한 감정이 한꺼번에 올라온다.,ER,ER-IR,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,즉각 동요,,,,,,
m04-core-expert-kit.v0.1,R02,W1,15,NX-060,결과를 확신하기 어려운 선택을 해야 할 때,같은 걱정을 되짚느라 결정을 미룬다.,ER,ER-WD,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,걱정 유발 결정 지연,,,,,,
m04-core-expert-kit.v0.1,R02,W1,16,NX-062,앱이나 서비스에서 처음 보는 이용 규칙을 안내받았을 때,이용에 필요한 방법만 확인한다.,OE,OE-IE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,적용 방법에서 탐색 종료,,,,,,
m04-core-expert-kit.v0.1,R02,W1,17,NX-143,이번 주 안에 할 일이 생겼을 때,언제 할지 대략적인 때를 정해둔다.,SM,SM-OS,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,시점 구조화,,,,,,
m04-core-expert-kit.v0.1,R02,W1,18,NX-028,마음에 드는 장면이나 소리를 접한 뒤,그때의 느낌을 다시 떠올려본다.,OE,OE-AE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,인상 재관여,,,,,,
m04-core-expert-kit.v0.1,R02,W1,19,NX-003,여러 단계를 거친 일을 마치기 전에,눈에 걸리는 부분이 있을 때 다시 살핀다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,단서 기반 확인,,,,,,
m04-core-expert-kit.v0.1,R02,W1,20,NX-076,작은 불편이 짧은 시간 안에 반복될 때,처음보다 짜증이 빠르게 쌓인다.,ER,ER-IR,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,누적 짜증,,,,,,
m04-core-expert-kit.v0.1,R02,W1,21,NX-086,가벼운 주제에서 의견이 엇갈릴 때,다른 사람들의 반응을 본 뒤 내 생각을 말한다.,SE,SE-AI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,반응 확인 후 표현,,,,,,
m04-core-expert-kit.v0.1,R02,W1,22,NX-125,여럿이 가벼운 활동을 한동안 함께할 때,시간이 지날수록 기운이 줄어든다.,SE,SE-RE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,공동 활동 중 소모,,,,,,
m04-core-expert-kit.v0.1,R02,W1,23,NX-080,해보려던 일이 한 번 잘되지 않았을 때,다시 해도 잘되지 않을 장면이 반복해서 떠오른다.,ER,ER-WD,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,실패 예상 반복,,,,,,
m04-core-expert-kit.v0.1,R02,W1,24,NX-008,여러 날에 걸쳐 해야 하는 일이 있을 때,중간에 긴 공백이 생기지 않도록 나눠서 이어간다.,SM,SM-EP,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,분산 지속,,,,,,
m04-core-expert-kit.v0.1,R02,W1,25,NX-095,처음 들어간 일상 공간을 둘러볼 때,분위기에는 눈길이 짧게 머문다.,OE,OE-AE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,공간 인상 짧은 관여,,,,,,
m04-core-expert-kit.v0.1,R02,W1,26,NX-077,관심 있는 주제로 대화가 길어질 때,잠시 대화에서 벗어나고 싶어진다.,SE,SE-RE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,지속 교류 조절,,,,,,
m04-core-expert-kit.v0.1,R02,W1,27,NX-107,여럿이 일을 나눠 맡았을 때,필요한 시점 전에 내 부분의 진행 상태를 확인한다.,SM,SM-RL,HIGH,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,사전 진행 확인,,,,,,
m04-core-expert-kit.v0.1,R02,W1,28,NX-069,상대의 답이나 반응이 늦어질 때,답이 오기 전까지 한 가지 좋지 않은 이유에 오래 머물지 않는다.,ER,ER-WD,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,짧은 부정 추측,,,,,,
m04-core-expert-kit.v0.1,R02,W1,29,NX-021,여럿이 모였지만 대화가 시작되지 않았을 때,다른 사람이 대화를 시작한 뒤 참여한다.,SE,SE-AI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,시작 후 참여,,,,,,
m04-core-expert-kit.v0.1,R02,W1,30,NX-140,현실과 다른 가벼운 가정을 접할 때,그 안에서 일어날 장면을 이어서 떠올린다.,OE,OE-CI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,비위협 가정의 전개 확장,,,,,,
m04-core-expert-kit.v0.1,R02,W1,31,NX-013,가까운 사람이 계획한 일이 뜻대로 되지 않았다고 메시지를 보낼 때,처음에는 어떻게 하면 일이 나아질지가 궁금해진다.,RO,RO-EC,LOW,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R02,W1,32,NX-011,함께 있던 사람이 평소보다 지쳐 보일 때,그 사람이 괜찮은지 자연스럽게 신경이 간다.,RO,RO-EC,HIGH,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R02,W1,33,NX-051,익숙한 사람들과 대화가 이어질 때,기운이 점점 살아난다.,SE,SE-RE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,교류 중 활성화,,,,,,
m04-core-expert-kit.v0.1,R02,W1,34,NX-133,궁금했던 질문의 답을 찾았을 때,답을 확인한 뒤에는 관련 내용을 더 찾아보지 않는다.,OE,OE-IE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,답 확인에서 탐색 종료,,,,,,
m04-core-expert-kit.v0.1,R02,W1,35,NX-128,여럿이 간단한 선택을 미루고 있을 때,내가 먼저 선택지를 꺼낸다.,SE,SE-AI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,선택지 제안 시작,,,,,,
m04-core-expert-kit.v0.1,R02,W1,36,NX-068,영상을 보거나 대화하던 중 처음 듣는 개념이 나왔을 때,그 개념이 정확히 무엇을 뜻하는지 더 알아본다.,OE,OE-IE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,개념 의미 탐색,,,,,,
m04-core-expert-kit.v0.1,R02,W1,37,NX-037,사소한 일이 생각대로 되지 않을 때,불편해도 감정의 크기는 천천히 변한다.,ER,ER-IR,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,느린 감정 변화,,,,,,
m04-core-expert-kit.v0.1,R02,W1,38,NX-070,하나의 가벼운 가능성이 떠올랐을 때,처음 떠오른 장면만 생각하고 다른 일로 넘어간다.,OE,OE-CI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,첫 가능성에 머무는 관여,,,,,,
m04-core-expert-kit.v0.1,R02,W1,39,NX-101,맡은 일을 약속한 때까지 마치기 어려워졌을 때,약속한 때가 오기 전에 상황을 알리고 다시 맞춘다.,SM,SM-RL,HIGH,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,조기 재조율,,,,,,
m04-core-expert-kit.v0.1,R02,W1,40,NX-029,사소한 선택에서 상대와 원하는 것이 다를 때,상대도 원하는 쪽을 선택할 수 있다는 생각이 든다.,RO,RO-RN,HIGH,REPORTED_FIRST_ORIENTATION,PRIVATE_DETAIL_RESEARCH,PROFILE_MODIFIER,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R02,W1,41,NX-004,해야 할 일이 몇 가지 겹쳐 있을 때,할 일을 순서나 묶음으로 정리한다.,SM,SM-OS,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,과업 구조화,,,,,,
m04-core-expert-kit.v0.1,R02,W1,42,NX-092,이야기의 다음 내용을 알기 전,지금까지 나온 이야기만 되짚어보며 기다린다.,OE,OE-CI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,현재 서사에 머무는 관여,,,,,,
m04-core-expert-kit.v0.1,R02,W1,43,NX-094,상대의 말이 끝난 뒤 해결 방법이 떠올랐을 때,상대가 더 말하고 싶은지 확인한 뒤 내 생각을 말한다.,RO,RO-EC,HIGH,ENACTED_RESPONSE,PROCESS_PROFILE_MODIFIER,RESEARCH_ONLY,ENACTED_RESPONSE,,,,,,
m04-core-expert-kit.v0.1,R02,W1,44,NX-117,영상이나 사진의 한 장면을 볼 때,그 인상은 짧게 지나간다.,OE,OE-AE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,표현물 인상 짧은 관여,,,,,,
m04-core-expert-kit.v0.1,R02,W1,45,NX-130,처음 보는 기능이 있는 생활용품을 사용할 때,어떻게 쓰는지만 확인하고 바로 사용한다.,OE,OE-IE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,사용 범위에서 탐색 종료,,,,,,
m04-core-expert-kit.v0.1,R02,W1,46,NX-042,일상에서 음악을 들을 때,소리와 분위기가 주는 인상에 관심이 간다.,OE,OE-AE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,청각 인상 관심,,,,,,
m04-core-expert-kit.v0.1,R02,W1,47,NX-119,며칠 쉬었다가 다시 이어야 하는 일이 있을 때,다시 하고 싶은 마음이나 계기가 생길 때 재개한다.,SM,SM-EP,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,내적·외적 계기 재개,,,,,,
m04-core-expert-kit.v0.1,R02,W1,48,NX-031,함께 준비한 일이 잘 풀리지 않았을 때,처음에는 일이 어긋난 부분에 주의가 간다.,RO,RO-EC,LOW,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R02,W1,49,NX-079,반복해서 쓰는 물건이나 자료를 둘 때,다시 찾을 자리를 정해둔다.,SM,SM-OS,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,안정된 위치 설정,,,,,,
m04-core-expert-kit.v0.1,R02,W1,50,NX-006,영화나 드라마의 중간 장면만 우연히 봤을 때,그 장면 앞뒤에 무슨 일이 있었을지 떠올려본다.,OE,OE-CI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,장면 전후 서사 생성,,,,,,
