protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R03,W1,1,NX-144,내 제안을 충분히 설명한 뒤 상대가 원하지 않는다고 말했을 때,그 선택을 그대로 둔다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,2,NX-039,결과를 확신하기 어려운 선택을 해야 할 때,걱정이 생겨도 필요한 시점에는 결정을 내린다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,3,NX-029,사소한 선택에서 상대와 원하는 것이 다를 때,상대도 원하는 쪽을 선택할 수 있다는 생각이 든다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,4,NX-062,앱이나 서비스에서 처음 보는 이용 규칙을 안내받았을 때,이용에 필요한 방법만 확인한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,5,NX-051,익숙한 사람들과 대화가 이어질 때,기운이 점점 살아난다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,6,NX-092,이야기의 다음 내용을 알기 전,지금까지 나온 이야기만 되짚어보며 기다린다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,7,NX-055,여럿이 간단한 선택을 정할 때,다른 사람이 선택지를 꺼낸 뒤 내 의견을 보탠다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,8,NX-072,처음 보는 기능이 있는 생활용품을 사용할 때,왜 그런 방식으로 작동하는지 궁금해진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,9,NX-137,비슷한 일을 반복해서 처리할 때,그때 필요한 순서로 진행한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,10,NX-061,다른 사람에게 해주기로 한 일이 있을 때,상대가 다시 말해주면 챙긴다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,11,NX-059,여러 단계를 거친 일을 마치기 전에,빠뜨린 부분이 없는지 정해둔 순서로 살핀다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,12,NX-025,인터넷에서 같은 주제를 다르게 설명하는 글 두 개를 발견했을 때,각 글이 어떤 근거로 설명하는지 비교해본다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,13,NX-110,해보려던 일이 한 번 잘되지 않았을 때,다음 시도를 생각할 때 걱정이 오래 이어지지 않는다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,14,NX-017,가깝지는 않은 사람이 힘든 일을 꺼낼 때,그 사람이 느낀 마음보다 일어난 일이 먼저 궁금해진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,15,NX-034,의견 충돌이 길어져 답답해졌을 때,상대 자체와 지금 의견의 문제는 다르다는 생각이 든다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,16,NX-126,해야 하지만 당장 재미나 보상이 적은 일을 할 때,그날의 관심이나 기운에 따라 이어가는 정도가 달라진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,17,NX-018,가깝지는 않은 사람이 힘든 일에 대한 내 의견을 물을 때,처음에는 그 일이 왜 생겼는지가 궁금해진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,18,NX-078,금방 끝낼 수 있는 부탁을 들어주기로 했을 때,처리할 시점을 정해둔다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,19,NX-124,가보지 않은 공간에 대한 설명을 접할 때,그곳의 모습을 머릿속으로 그려본다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,20,NX-043,상대와 의견이 달라 대화가 길어질 때,의견 차이가 이어져도 감정의 크기는 크게 달라지지 않는다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,21,NX-133,궁금했던 질문의 답을 찾았을 때,답을 확인한 뒤에는 관련 내용을 더 찾아보지 않는다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,22,NX-042,일상에서 음악을 들을 때,소리와 분위기가 주는 인상에 관심이 간다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,23,NX-123,끝내기까지 작은 마무리만 남았을 때,다른 일로 넘어가기 전에 남은 부분을 마친다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,24,NX-090,다른 사람과 정한 내용이 여러 가지일 때,기억나는 내용을 기준으로 움직인다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,25,NX-049,하던 중 예상하지 못한 작은 문제가 생겼을 때,불편한 감정이 한꺼번에 올라온다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,26,NX-132,하나의 가벼운 가능성이 떠올랐을 때,뒤에 이어질 장면까지 펼쳐본다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,27,NX-086,가벼운 주제에서 의견이 엇갈릴 때,다른 사람들의 반응을 본 뒤 내 생각을 말한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,28,NX-134,하던 일을 일상적인 이유로 잠시 멈춘 뒤,다시 시작할 계기가 생길 때까지 그대로 둔다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,29,NX-057,영화나 드라마의 중간 장면만 우연히 봤을 때,그 장면만 보고 앞뒤 이야기는 따로 떠올려보지 않는다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,30,NX-054,가까운 사람이 계획한 일이 뜻대로 되지 않았다고 메시지를 보낼 때,처음에는 그 사람이 지금 어떤 마음일지가 궁금해진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,31,NX-053,결과가 아직 정해지지 않은 일을 기다릴 때,잘못될 가능성을 오래 생각하지 않는다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,32,NX-105,내가 한 일에서 고칠 점을 들었을 때,불편한 감정이 바로 커진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,33,NX-135,마음에 드는 장면이나 소리를 접한 뒤,곧 다른 생각으로 관심이 옮겨간다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,34,NX-002,처음 들어간 일상 공간을 둘러볼 때,그곳이 주는 분위기에 관심이 간다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,35,NX-129,며칠 쉬었다가 다시 이어야 하는 일이 있을 때,어디서부터 다시 할지 확인하고 재개한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,36,NX-136,일상에서 색과 빛이 어우러진 장면을 볼 때,잠깐 본 뒤 그대로 지나간다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,37,NX-044,누군가 속상한 일과 해결할 문제를 함께 이야기할 때,해결 방법을 말하기 전에 상대가 어떤 마음인지 먼저 확인한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,38,NX-020,부담 없는 소규모 대화가 이어질 때,자연스럽게 그 흐름에 함께하게 된다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,39,NX-069,상대의 답이나 반응이 늦어질 때,답이 오기 전까지 한 가지 좋지 않은 이유에 오래 머물지 않는다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,40,NX-127,내가 마쳐야 다른 사람이 이어갈 수 있을 때,상대가 요청한 뒤 필요한 부분을 넘긴다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,41,NX-008,여러 날에 걸쳐 해야 하는 일이 있을 때,중간에 긴 공백이 생기지 않도록 나눠서 이어간다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,42,NX-027,미뤄도 당장 문제없는 할 일이 생겼을 때,해야 할 때가 가까워지기 전에 첫 행동을 시작한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,43,NX-005,누군가 해결책을 묻지 않고 속상한 일을 이야기할 때,이야기의 원인과 결과가 먼저 궁금해진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,44,NX-107,여럿이 일을 나눠 맡았을 때,필요한 시점 전에 내 부분의 진행 상태를 확인한다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,45,NX-067,사람들과 부담 없이 시간을 보낸 뒤,혼자 조용히 회복할 시간이 필요해진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,46,NX-145,처음 만난 소규모 자리에서 대화가 이어질 때,기운이 쉽게 줄어든다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,47,NX-011,함께 있던 사람이 평소보다 지쳐 보일 때,그 사람이 괜찮은지 자연스럽게 신경이 간다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,48,NX-088,공동 활동의 다음 순서가 정해지지 않았을 때,다른 사람이 방법을 꺼낼 때까지 상황을 살핀다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,49,NX-007,함께할 계획에서 상대가 다른 방향을 원한다고 다시 말했을 때,상대가 중요하게 보는 조건이 무엇인지 궁금해진다.,,,,,,,,,,,
m04-core-expert-kit.v0.1,R03,W1,50,NX-040,나중에 다시 쓸 자료를 보관할 때,종류나 쓰임에 따라 찾을 곳을 나눈다.,,,,,,,,,,,
